# MAGPI master source catalogue
#
# Generated 2024-08-23-16:45:12
# MAGPIID  -  unique MAGPI identifier
# segID    -  Segmentation ID, which can be matched against values in segim
# xmax     -  x position of maximum flux
# ymax     -  y position of maximum flux
# RAmax    -  Right Ascension of max flux
# Decmax   -  Declination of max flux
# z        -  Redshift. Only robust for QOP=3,4
# QOP      -  Redshift quality [4=great, 3=good, 2=possible, 1=unknown, 0=error]
# mag_rt   -  total r-band magnitude
# mag_it   -  total i-band magnitude
# R50_it   -  Approximate elliptical semi-major axis containing 50% of the flux (arcsec)
# R90_it   -  Approximate elliptical semi-major axis containing 90% of the flux (arcsec)
# axrat_it -  Axial ratio as given by min/maj
# ang_it   -  Orientation of the semi-major axis (cc from Y axis)
MAGPIID,segID,xmax,ymax,RAmax,Decmax,z,QOP,mag_it,mag_rt,R50_it,R90_it,axrat_it,ang_it
1508249213,1,249.50,213.50,215.880668,2.714919,0.0003,6,17.515,17.302,0.346,1.017,0.973,149.74
1508249241,17,249.50,241.50,215.880668,2.716474,0.7383,4,23.888,23.094,0.451,0.962,0.863,134.28
1508249249,65,249.50,249.50,215.880668,2.716919,0.9183,1,25.291,25.155,0.419,0.652,0.852,41.22
1508252258,116,252.50,258.50,215.880501,2.717419,0.2848,1,25.997,25.898,0.421,0.662,0.931,21.21
1508255064,67,255.50,64.50,215.880334,2.706641,0.9164,3,25.412,24.882,0.369,0.608,0.840,156.92
1508260184,78,260.50,184.50,215.880056,2.713308,0.6724,1,25.974,25.686,0.457,0.787,0.814,5.89
1508262156,111,262.50,156.50,215.879945,2.711752,0.2385,1,26.249,25.953,0.555,0.895,0.527,136.83
1508262349,62,262.50,349.50,215.879945,2.722474,0.3008,4,24.909,25.067,0.420,0.702,0.735,126.07
1508264275,139,264.50,275.50,215.879834,2.718363,0.7649,1,26.681,26.103,0.388,0.538,0.838,66.68
1508265271,117,265.50,271.50,215.879778,2.718141,0.8657,3,26.018,25.717,0.419,0.686,0.738,29.58
1508265280,166,265.50,280.50,215.879778,2.718641,0.9397,1,27.508,26.391,0.346,0.466,0.737,76.81
1508266098,8,266.50,98.50,215.879723,2.708530,0.7379,4,22.546,21.192,0.650,1.809,0.833,148.30
1508267165,71,267.50,165.50,215.879667,2.712252,0.7834,4,26.229,25.702,0.397,0.671,0.772,93.07
1508268289,38,268.50,289.50,215.879611,2.719141,0.6858,3,24.784,24.348,0.407,0.736,0.842,101.06
1508269133,72,269.50,133.50,215.879556,2.710474,1.4514,1,25.551,25.357,0.440,0.776,0.775,18.07
1508270150,43,270.50,150.50,215.879500,2.711419,1.0221,3,24.263,23.626,0.737,1.323,0.595,77.92
1508276096,41,276.50,96.50,215.879166,2.708419,1.1193,1,24.651,23.999,0.468,0.869,0.851,162.92
1508279312,36,279.50,312.50,215.878999,2.720419,0.6699,4,24.261,23.925,0.372,0.713,0.959,157.12
1508280225,144,280.50,225.50,215.878944,2.715586,0.8142,2,26.469,25.711,0.413,0.665,0.991,98.60
1508283263,50,283.50,263.50,215.878777,2.717697,0.8047,4,25.210,24.788,0.372,0.701,0.964,46.69
1508292243,98,292.50,243.50,215.878276,2.716586,0.6855,3,25.388,24.356,0.998,1.735,0.689,3.84
1508296268,121,296.50,268.50,215.878054,2.717974,0.6855,3,25.895,25.091,0.607,1.076,0.869,17.24
1508298368,31,298.50,368.50,215.877943,2.723530,0.7842,3,22.743,21.773,0.767,1.325,0.781,46.29
1508304309,48,304.50,309.50,215.877609,2.720252,0.3006,4,24.155,23.811,0.528,1.021,0.803,137.26
1508306222,52,306.50,222.50,215.877498,2.715419,0.3000,2,25.154,24.675,0.532,1.061,0.848,126.79
1508314322,45,314.50,322.50,215.877053,2.720974,0.2510,3,23.798,23.422,0.639,1.193,0.685,179.25
1508315142,33,315.50,142.50,215.876997,2.710974,0.3258,1,24.157,23.548,0.471,0.911,0.829,148.00
1508319262,115,319.50,262.50,215.876775,2.717641,0.9731,1,25.241,25.120,0.623,1.107,0.815,8.02
1508321190,28,321.50,190.50,215.876664,2.713641,0.7433,4,23.578,23.129,0.723,1.620,0.707,99.65
1508323300,176,323.50,300.50,215.876552,2.719752,0.5272,4,21.461,20.806,0.891,2.009,0.733,2.88
1508330342,27,330.50,342.50,215.876163,2.722086,0.5258,3,22.714,22.394,0.554,0.982,0.822,85.25
1508336146,22,336.50,146.50,215.875829,2.711197,0.3299,4,22.381,22.116,0.654,1.243,0.946,44.41
1508339298,7,339.50,298.50,215.875662,2.719641,0.5272,4,21.501,20.545,0.885,2.722,0.839,82.33
1508349312,172,349.50,312.50,215.875106,2.720419,4.0814,1,25.827,24.862,0.537,0.836,0.813,6.37
1508354207,26,354.50,207.50,215.874828,2.714586,0.6855,3,23.835,23.261,0.560,1.056,0.825,66.79
1508356143,110,356.50,143.50,215.874717,2.711030,0.9141,1,26.110,25.542,0.370,0.589,0.841,172.54
1508359257,13,359.50,257.50,215.874550,2.717363,1.5425,3,22.907,22.769,0.439,0.938,0.595,163.38
1509035197,12,35.50,197.50,215.900275,2.642636,0.3727,4,22.413,22.234,0.801,1.540,0.311,165.89
1509038282,19,38.50,282.50,215.900109,2.647358,0.2828,3,22.490,22.014,0.534,1.102,0.975,144.05
1509048102,97,48.50,102.50,215.899552,2.637358,3.3669,2,24.773,24.440,0.473,0.950,0.912,33.90
1509054259,68,54.50,259.50,215.899219,2.646081,0.4216,2,26.072,25.206,0.383,0.651,0.844,52.79
1509060182,3,60.50,182.50,215.898885,2.641803,-0.0001,6,21.263,19.663,0.340,0.822,0.965,65.33
1509071166,30,71.50,166.50,215.898273,2.640914,0.2829,3,24.207,23.725,0.526,0.991,0.917,80.22
1509085241,33,85.50,241.50,215.897495,2.645081,0.2811,2,24.152,23.622,0.507,1.009,0.923,41.35
1509093188,22,93.50,188.50,215.897050,2.642136,0.2987,2,24.665,24.513,0.374,0.690,0.902,42.42
1509096243,41,96.50,243.50,215.896883,2.645192,1.3811,3,23.459,23.111,0.862,1.405,0.734,155.82
1509101236,58,101.50,236.50,215.896605,2.644803,0.3355,1,24.676,24.257,0.573,0.953,0.822,53.96
1509103094,91,103.50,94.50,215.896494,2.636914,0.3697,1,24.286,22.743,1.367,2.206,0.953,69.52
1509103162,28,103.50,162.50,215.896494,2.640692,-0.0001,1,25.671,23.674,0.480,1.254,0.916,95.25
1509103209,31,103.50,209.50,215.896494,2.643303,0.2956,2,24.856,24.240,0.451,0.857,0.846,79.80
1509104278,165,104.50,278.50,215.896438,2.647136,0.8253,1,27.212,24.777,0.691,1.164,0.779,99.65
1509113140,79,113.50,140.50,215.895937,2.639470,0.9162,2,25.318,24.296,0.580,1.225,0.608,34.61
1509114196,18,114.50,196.50,215.895882,2.642581,0.2836,3,23.560,22.975,0.549,1.035,0.771,7.88
1509116208,36,116.50,208.50,215.895771,2.643247,0.4555,1,24.600,24.022,0.514,0.945,0.879,81.04
1509121231,108,121.50,231.50,215.895493,2.644525,0.7685,1,26.882,26.238,0.366,0.534,0.730,132.43
1509122131,9,122.50,131.50,215.895437,2.638970,0.2841,4,20.183,19.603,0.788,2.260,0.831,109.79
1509126271,4,126.50,271.50,215.895215,2.646747,0.0876,4,17.842,17.348,2.648,5.587,0.306,148.41
1509128117,25,128.50,117.50,215.895103,2.638192,2.4129,4,22.773,22.550,0.475,1.049,0.869,29.64
1509128321,53,128.50,321.50,215.895103,2.649525,0.7222,1,24.485,24.249,0.610,1.123,0.626,94.01
1509129195,81,129.50,195.50,215.895048,2.642525,1.1133,2,26.020,24.920,0.722,1.229,0.547,160.94
1509134235,67,134.50,235.50,215.894770,2.644747,0.0156,1,25.305,25.031,0.461,0.787,0.827,141.31
1509136111,61,136.50,111.50,215.894658,2.637858,0.2342,1,23.522,22.887,1.018,1.908,0.774,139.26
1509143260,10,143.50,260.50,215.894269,2.646136,0.2841,4,21.450,20.915,0.588,1.265,0.783,46.96
1509149092,169,149.50,92.50,215.893935,2.636803,0.0002,1,23.340,21.691,2.009,3.097,0.675,129.30
1509149332,98,149.50,332.50,215.893935,2.650136,0.2940,1,25.579,25.653,0.413,0.705,0.793,110.67
1509152248,24,152.50,248.50,215.893769,2.645470,0.3882,4,22.676,22.484,0.867,1.519,0.635,94.99
1509152281,64,152.50,281.50,215.893769,2.647303,0.9851,2,25.762,25.090,0.383,0.711,0.878,176.25
1509153121,118,153.50,121.50,215.893713,2.638414,0.3268,1,23.471,23.164,1.204,2.063,0.746,34.04
1509154092,8,154.50,92.50,215.893657,2.636803,0.0001,6,20.729,19.641,0.350,0.844,0.977,18.94
1509154189,35,154.50,189.50,215.893657,2.642192,3.2458,2,24.152,23.400,0.750,1.186,0.818,113.19
1509155200,65,155.50,200.50,215.893602,2.642803,0.3909,3,24.575,24.126,0.844,1.293,0.662,100.25
1509157072,76,157.50,72.50,215.893490,2.635692,0.4220,3,22.884,21.573,1.527,2.617,0.902,54.47
1509158204,52,158.50,204.50,215.893435,2.643025,0.3910,3,25.364,25.058,0.466,0.731,0.909,65.50
1509160235,56,160.50,235.50,215.893324,2.644747,2.9468,2,25.177,25.142,0.439,0.751,0.797,101.89
1509161264,74,161.50,264.50,215.893268,2.646358,2.9187,2,25.598,26.217,0.265,0.454,0.923,45.93
1509162244,46,162.50,244.50,215.893212,2.645247,3.2532,2,24.355,24.473,0.747,1.221,0.384,127.98
1509183237,11,183.50,237.50,215.892044,2.644858,0.2780,4,21.768,21.236,0.589,1.368,0.903,118.34
1509184075,181,184.50,75.50,215.891989,2.635858,4.8700,2,23.959,21.817,2.186,3.303,0.883,14.73
1509186216,43,186.50,216.50,215.891878,2.643692,0.7366,3,24.596,23.872,0.834,1.509,0.574,129.86
1509189054,183,189.50,54.50,215.891711,2.634692,0.4720,3,25.329,24.524,0.415,0.650,0.905,49.96
1509189226,59,189.50,226.50,215.891711,2.644247,1.2489,1,26.283,25.544,0.409,0.717,0.769,117.71
1509191111,87,191.50,111.50,215.891600,2.637858,0.4206,2,24.345,22.953,1.256,2.124,0.884,149.35
1509193354,51,193.50,354.50,215.891488,2.651358,0.5578,2,25.617,25.435,0.343,0.596,0.794,112.21
1509194255,38,194.50,255.50,215.891433,2.645858,-0.0001,2,26.167,24.583,0.341,0.570,0.920,7.90
1509197257,42,197.50,257.50,215.891266,2.645970,0.9836,3,25.379,24.891,0.412,0.720,0.600,14.80
1509199156,2,199.50,156.50,215.891155,2.640358,0.2828,4,17.434,16.841,3.133,9.328,0.683,77.04
1509204313,60,204.50,313.50,215.890877,2.649081,2.9459,3,26.368,26.114,0.307,0.483,0.763,10.86
1509206046,106,206.50,46.50,215.890765,2.634247,0.2976,1,24.888,25.083,0.297,0.391,0.992,159.58
1509207299,39,207.50,299.50,215.890710,2.648303,1.2384,2,25.289,25.045,0.361,0.598,0.821,169.44
1509213280,103,213.50,280.50,215.890376,2.647247,0.8930,1,26.677,26.447,0.385,0.564,0.647,84.04
1509214068,184,214.50,68.50,215.890320,2.635470,0.4057,1,25.387,nan,nan,nan,0.368,88.16
1509214178,162,214.50,178.50,215.890320,2.641581,1.0145,3,24.197,23.556,0.482,0.676,0.790,88.34
1509216313,40,216.50,313.50,215.890209,2.649081,1.1917,1,25.133,24.633,0.371,0.701,0.841,121.88
1509224301,32,224.50,301.50,215.889764,2.648414,1.3050,3,24.194,23.967,0.485,0.888,0.966,119.83
1509230223,62,230.50,223.50,215.889431,2.644081,0.9820,3,25.779,25.230,0.483,0.813,0.706,100.61
1509231092,5,231.50,92.50,215.889375,2.636803,0.2806,4,19.788,19.281,0.826,2.304,0.826,12.35
1509232298,57,232.50,298.50,215.889319,2.648247,0.7529,1,26.418,25.010,0.491,0.841,0.788,0.21
1509233123,170,233.50,123.50,215.889264,2.638525,1.2952,2,24.173,23.691,0.569,0.792,0.878,151.48
1509239058,34,239.50,58.50,215.888930,2.634914,0.2932,3,24.055,24.327,0.373,0.582,0.906,176.05
1509241267,100,241.50,267.50,215.888819,2.646525,0.7415,2,25.896,25.330,0.568,0.881,0.628,77.96
1509244049,88,244.50,49.50,215.888652,2.634414,5.6277,2,25.176,25.842,0.331,0.442,0.896,4.16
1509247119,7,247.50,119.50,215.888485,2.638303,0.2871,4,20.471,19.945,0.786,2.332,0.891,111.31
1509247238,73,247.50,238.50,215.888485,2.644914,1.2510,3,25.381,25.343,0.557,0.857,0.694,33.11
1509250106,27,250.50,106.50,215.888318,2.637581,0.2865,2,23.529,22.904,0.666,1.377,0.801,94.78
1509251063,14,251.50,63.50,215.888263,2.635192,0.2783,4,21.548,21.188,0.453,0.977,0.948,21.73
1509253250,21,253.50,250.50,215.888151,2.645581,0.4220,4,23.321,23.058,0.604,1.188,0.699,50.66
1509255316,29,255.50,316.50,215.888040,2.649247,0.4198,4,24.110,23.663,0.495,1.019,0.814,34.89
1509257249,167,257.50,249.50,215.887929,2.645525,0.4219,2,25.396,25.300,0.580,0.863,0.518,71.91
1509257282,15,257.50,282.50,215.887929,2.647358,0.4225,4,20.707,20.354,1.348,2.574,0.677,73.09
1509259337,70,259.50,337.50,215.887818,2.650414,0.4241,3,24.916,24.797,0.512,0.877,0.691,50.25
1509261048,131,261.50,48.50,215.887707,2.634358,0.7475,1,25.241,27.264,0.211,0.301,0.669,173.22
1509264296,54,264.50,296.50,215.887540,2.648136,0.4214,3,25.630,24.995,0.420,0.740,0.830,89.93
1509275129,174,275.50,129.50,215.886928,2.638858,3.4758,2,24.759,25.276,0.542,0.829,0.683,92.14
1509285238,166,285.50,238.50,215.886372,2.644914,0.9850,3,23.934,23.194,0.428,0.678,0.802,15.94
1509286279,17,286.50,279.50,215.886316,2.647192,0.4202,4,22.202,21.780,0.715,1.445,0.821,151.47
1509289139,177,289.50,139.50,215.886149,2.639414,0.3932,1,26.556,nan,nan,nan,0.674,120.44
1509291230,13,291.50,230.50,215.886038,2.644470,0.2986,4,21.139,20.821,0.787,1.609,0.578,51.20
1509292124,175,292.50,124.50,215.885982,2.638581,0.7313,1,25.870,25.438,0.438,0.658,0.794,166.59
1509295237,1,295.50,237.50,215.885816,2.644858,0.2828,4,20.214,19.577,0.756,1.882,0.749,43.44
1509298295,105,298.50,295.50,215.885649,2.648081,0.4078,1,27.385,25.691,0.567,0.947,0.643,52.87
1509300094,179,300.50,94.50,215.885538,2.636914,1.0957,3,25.231,23.057,1.418,2.238,0.919,92.70
1509304237,168,304.50,237.50,215.885315,2.644858,-0.0001,6,19.597,18.283,0.410,1.138,0.890,7.02
1509305111,180,305.50,111.50,215.885260,2.637858,0.4577,2,26.211,24.023,0.949,1.617,0.715,61.50
1509306183,171,306.50,183.50,215.885204,2.641858,0.5447,1,25.568,25.213,0.532,0.934,0.778,124.15
1509314186,178,314.50,186.50,215.884759,2.642025,0.3346,1,26.339,25.679,0.382,0.563,0.860,77.57
1509315322,82,315.50,322.50,215.884703,2.649581,0.8304,1,25.212,24.930,0.584,0.941,0.570,70.71
1509317122,182,317.50,122.50,215.884592,2.638470,0.8330,1,25.583,22.372,2.138,3.176,0.797,12.88
1509317345,66,317.50,345.50,215.884592,2.650858,4.3347,2,24.042,24.286,0.763,1.232,0.694,72.76
1509318177,172,318.50,177.50,215.884536,2.641525,1.0573,1,25.420,24.080,1.055,1.760,0.852,120.18
1509318195,173,318.50,195.50,215.884536,2.642525,0.9167,3,25.584,23.935,1.108,1.862,0.719,84.57
1509324316,71,324.50,316.50,215.884203,2.649247,0.7395,2,24.817,23.957,0.624,1.112,0.911,38.70
1509330302,121,330.50,302.50,215.883869,2.648470,0.3487,1,25.787,25.225,0.624,1.028,0.573,178.50
1509334321,75,334.50,321.50,215.883647,2.649525,1.4743,3,24.876,24.748,0.597,1.030,0.643,41.90
1509335247,16,335.50,247.50,215.883591,2.645414,0.2815,3,22.181,21.590,0.601,1.727,0.931,177.03
1509344330,63,344.50,330.50,215.883090,2.650025,0.7083,1,25.070,24.470,0.466,0.770,0.933,116.16
1509349092,176,349.50,92.50,215.882812,2.636803,0.3299,1,24.863,24.642,0.589,0.987,0.751,81.28
1509351130,86,351.50,130.50,215.882701,2.638914,0.2153,3,23.408,23.128,0.545,1.006,0.846,66.49
1509357339,163,357.50,339.50,215.882367,2.650525,0.4521,1,25.155,24.349,0.428,0.714,0.737,45.27
1509360309,20,360.50,309.50,215.882201,2.648858,0.2844,4,21.953,21.809,0.782,1.499,0.740,108.75
1509361322,164,361.50,322.50,215.882145,2.649581,3.0706,1,24.611,23.866,1.032,1.664,0.613,100.38
1511031176,25,31.50,176.50,216.580607,1.729633,0.3526,1,23.476,23.632,0.609,1.109,0.742,176.76
1511039234,7,39.50,234.50,216.580162,1.732855,0.4411,4,22.000,21.714,0.635,1.202,0.844,11.79
1511041294,39,41.50,294.50,216.580051,1.736188,0.4410,3,23.146,23.041,0.732,1.357,0.571,108.22
1511050100,112,50.50,100.50,216.579551,1.725411,0.7145,1,25.847,25.823,0.308,0.463,0.911,80.30
1511051140,101,51.50,140.50,216.579495,1.727633,0.8340,3,23.641,23.613,0.826,1.371,0.855,127.48
1511052268,75,52.50,268.50,216.579440,1.734744,0.7656,1,24.474,24.128,0.554,0.934,0.811,48.16
1511053260,36,53.50,260.50,216.579384,1.734299,0.2481,3,23.781,23.720,0.598,1.263,0.769,93.62
1511055170,132,55.50,170.50,216.579273,1.729299,0.6115,1,25.589,26.553,0.221,0.349,0.818,6.20
1511055234,193,55.50,234.50,216.579273,1.732855,0.6600,1,25.553,25.554,0.480,0.726,0.859,178.13
1511059196,104,59.50,196.50,216.579051,1.730744,0.6743,1,25.396,26.166,0.324,0.413,0.676,3.83
1511072268,135,72.50,268.50,216.578328,1.734744,1.2636,3,25.933,26.107,0.298,0.486,0.908,45.37
1511073107,95,73.50,107.50,216.578273,1.725799,0.7593,4,25.949,25.267,0.345,0.547,0.944,5.50
1511073335,113,73.50,335.50,216.578273,1.738466,0.3433,1,25.321,25.306,0.409,0.626,0.753,41.62
1511076311,126,76.50,311.50,216.578106,1.737133,0.9260,1,26.148,25.554,0.384,0.679,0.723,17.11
1511081357,57,81.50,357.50,216.577828,1.739688,1.2220,3,24.664,23.598,0.541,1.031,0.761,71.94
1511084219,158,84.50,219.50,216.577661,1.732022,0.4350,1,26.253,26.183,0.384,0.614,0.782,171.14
1511085267,176,85.50,267.50,216.577606,1.734688,0.3800,2,25.917,26.022,0.433,0.683,0.723,107.55
1511086190,31,86.50,190.50,216.577550,1.730411,0.8851,3,23.969,22.903,0.721,1.289,0.734,79.00
1511088066,12,88.50,66.50,216.577439,1.723522,0.1525,4,22.023,21.717,0.784,1.675,0.855,162.46
1511088144,15,88.50,144.50,216.577439,1.727855,1.5593,3,23.734,23.599,0.400,0.873,0.929,151.51
1511088331,50,88.50,331.50,216.577439,1.738244,0.5329,2,24.720,24.378,0.378,0.632,0.892,71.82
1511091361,190,91.50,361.50,216.577272,1.739911,0.4551,1,25.751,25.923,0.351,0.494,0.786,2.61
1511092259,32,92.50,259.50,216.577217,1.734244,1.2343,3,24.256,24.223,0.434,0.840,0.781,88.28
1511093223,197,93.50,223.50,216.577161,1.732244,0.8230,1,26.676,26.270,0.335,0.534,0.935,143.90
1511094298,117,94.50,298.50,216.577105,1.736411,1.0101,3,26.040,25.205,0.463,0.794,0.802,126.82
1511096052,308,96.50,52.50,216.576994,1.722744,3.8091,1,26.165,25.883,0.513,0.771,0.511,29.19
1511104226,23,104.50,226.50,216.576550,1.732411,1.2670,3,24.523,24.248,0.376,0.696,0.867,163.97
1511105249,46,105.50,249.50,216.576494,1.733688,0.7042,1,24.645,24.330,0.394,0.777,0.914,66.12
1511107122,307,107.50,122.50,216.576383,1.726633,0.8083,1,26.069,26.061,0.494,0.758,0.810,76.31
1511110068,51,110.50,68.50,216.576216,1.723633,0.3117,3,24.411,24.218,0.505,1.008,0.682,135.79
1511113061,98,113.50,61.50,216.576049,1.723244,1.2201,3,25.425,25.095,0.414,0.711,0.887,47.76
1511115200,209,115.50,200.50,216.575938,1.730966,0.3115,1,26.453,26.038,0.381,0.576,0.810,110.42
1511119186,130,119.50,186.50,216.575716,1.730188,0.5310,3,26.223,25.998,0.317,0.496,0.837,153.22
1511120197,157,120.50,197.50,216.575660,1.730799,4.4288,1,25.968,25.910,0.520,0.798,0.601,68.39
1511120254,97,120.50,254.50,216.575660,1.733966,3.2675,3,25.015,24.760,0.525,0.979,0.804,3.23
1511126269,16,126.50,269.50,216.575327,1.734799,1.5369,3,23.073,22.664,0.649,1.192,0.821,112.22
1511131335,111,131.50,335.50,216.575049,1.738466,1.2648,2,25.451,24.355,0.790,1.302,0.464,162.27
1511135190,74,135.50,190.50,216.574827,1.730411,0.7111,3,25.950,25.359,0.301,0.547,0.844,113.92
1511135271,41,135.50,271.50,216.574827,1.734911,1.2639,3,23.994,23.516,0.635,1.080,0.702,21.69
1511135332,108,135.50,332.50,216.574827,1.738299,0.3663,3,25.630,25.233,0.460,0.772,0.768,152.95
1511136123,49,136.50,123.50,216.574771,1.726688,1.1318,3,24.109,23.737,0.591,1.060,0.827,111.25
1511137064,309,137.50,64.50,216.574715,1.723411,0.6149,1,26.660,26.062,0.404,0.642,0.817,122.76
1511137288,84,137.50,288.50,216.574715,1.735855,0.8923,1,24.647,23.964,0.853,1.568,0.802,16.33
1511138263,261,138.50,263.50,216.574660,1.734466,0.2522,1,26.802,26.556,0.362,0.546,0.802,119.59
1511142073,21,142.50,73.50,216.574438,1.723911,0.7066,4,22.993,22.399,0.655,1.232,0.936,99.63
1511142202,67,142.50,202.50,216.574438,1.731077,1.1950,3,24.916,24.847,0.434,0.763,0.748,149.35
1511143310,121,143.50,310.50,216.574382,1.737077,3.2199,3,25.741,25.778,0.424,0.732,0.724,169.23
1511146237,38,146.50,237.50,216.574215,1.733022,1.6648,3,24.872,24.498,0.382,0.731,0.925,95.31
1511149285,99,149.50,285.50,216.574049,1.735688,1.2638,3,25.559,24.951,0.602,1.122,0.809,25.31
1511157163,148,157.50,163.50,216.573604,1.728911,4.8569,1,24.743,24.749,0.834,1.309,0.646,169.25
1511159138,100,159.50,138.50,216.573493,1.727522,1.1269,2,26.261,26.335,0.280,0.440,0.691,83.02
1511159224,92,159.50,224.50,216.573493,1.732299,3.1269,3,25.419,24.967,0.474,0.867,0.895,34.17
1511160132,68,160.50,132.50,216.573437,1.727188,1.1254,3,24.616,24.270,0.587,1.051,0.678,4.16
1511160258,5,160.50,258.50,216.573437,1.734188,0.2949,4,20.485,20.130,1.296,2.542,0.745,95.44
1511161333,34,161.50,333.50,216.573382,1.738355,1.1943,3,24.638,24.493,0.419,0.831,0.673,95.10
1511164062,122,164.50,62.50,216.573215,1.723299,0.8191,1,26.272,26.029,0.347,0.546,0.804,95.47
1511166283,138,166.50,283.50,216.573104,1.735577,0.7368,1,26.602,26.144,0.298,0.486,0.890,175.62
1511171208,48,171.50,208.50,216.572826,1.731411,0.9145,3,24.653,24.110,0.586,1.094,0.661,1.91
1511174279,20,174.50,279.50,216.572659,1.735355,0.7376,4,23.377,22.638,0.758,1.478,0.694,49.19
1511174288,69,174.50,288.50,216.572659,1.735855,0.7858,1,25.323,24.570,0.587,1.141,0.762,94.34
1511176249,60,176.50,249.50,216.572548,1.733688,0.7888,1,24.247,24.066,0.600,1.058,0.825,67.30
1511177343,58,177.50,343.50,216.572492,1.738911,1.1933,3,25.183,24.796,0.455,0.794,0.790,86.82
1511181134,96,181.50,134.50,216.572270,1.727299,1.1250,3,25.942,25.640,0.360,0.620,0.805,157.73
1511183308,45,183.50,308.50,216.572159,1.736966,0.7943,1,25.137,25.100,0.335,0.530,0.909,9.40
1511184190,18,184.50,190.50,216.572103,1.730411,2.6528,3,24.031,23.650,0.545,0.967,0.637,78.41
1511189171,26,189.50,171.50,216.571825,1.729355,1.2670,3,24.117,23.806,0.583,1.190,0.625,41.12
1511192102,152,192.50,102.50,216.571659,1.725522,4.8268,1,25.769,25.230,0.680,1.033,0.647,39.15
1511197198,1,197.50,198.50,216.571381,1.730855,0.2933,4,18.826,18.110,2.339,4.636,0.329,91.01
1511197288,134,197.50,288.50,216.571381,1.735855,0.2448,1,26.389,24.744,0.658,1.147,0.921,106.53
1511199337,19,199.50,337.50,216.571269,1.738577,1.1925,4,23.644,22.963,0.764,1.484,0.773,165.53
1511203107,28,203.50,107.50,216.571047,1.725799,1.1295,3,23.957,23.289,0.654,1.377,0.735,16.60
1511210135,71,210.50,135.50,216.570658,1.727355,1.2171,3,24.943,24.751,0.478,0.862,0.802,84.15
1511211175,88,211.50,175.50,216.570602,1.729577,0.7107,3,25.015,24.466,0.665,1.219,0.715,102.80
1511212143,6,212.50,143.50,216.570547,1.727799,0.0001,6,23.441,23.198,0.336,0.648,0.979,58.39
1511214072,172,214.50,72.50,216.570436,1.723855,2.9277,3,26.224,26.514,0.372,0.587,0.840,124.59
1511216041,80,216.50,41.50,216.570325,1.722133,0.6402,1,26.004,25.539,0.372,0.523,0.706,115.96
1511217221,109,217.50,221.50,216.570269,1.732133,1.1775,1,25.695,25.392,0.501,0.754,0.658,61.51
1511217228,40,217.50,228.50,216.570269,1.732522,1.1924,2,23.580,23.162,0.879,1.679,0.901,83.05
1511219261,129,219.50,261.50,216.570158,1.734355,0.6363,1,25.705,25.707,0.425,0.650,0.728,38.95
1511222143,35,222.50,143.50,216.569991,1.727799,0.4891,4,23.790,23.399,0.707,1.238,0.653,108.88
1511225038,151,225.50,38.50,216.569824,1.721966,0.6396,1,26.327,25.890,0.355,0.488,0.797,19.56
1511226259,11,226.50,259.50,216.569769,1.734244,3.8187,1,24.023,23.846,0.355,0.710,0.894,92.77
1511227313,83,227.50,313.50,216.569713,1.737244,0.2114,1,26.199,25.656,0.293,0.556,0.927,34.04
1511232098,125,232.50,98.50,216.569435,1.725299,0.8036,1,26.083,25.961,0.373,0.581,0.875,108.34
1511234306,116,234.50,306.50,216.569324,1.736855,0.5953,1,26.157,26.171,0.312,0.479,0.882,1.90
1511235044,30,235.50,44.50,216.569269,1.722299,0.2733,1,24.180,23.804,0.477,0.886,0.856,22.56
1511240287,72,240.50,287.50,216.568991,1.735799,1.3951,3,24.676,24.260,0.712,1.276,0.731,4.08
1511241101,14,241.50,101.50,216.568935,1.725466,0.2923,3,23.161,22.850,0.594,1.282,0.878,25.28
1511243209,64,243.50,209.50,216.568824,1.731466,1.1926,3,25.151,24.900,0.455,0.827,0.691,22.70
1511246117,156,246.50,117.50,216.568657,1.726355,1.0011,1,26.229,25.308,0.594,0.991,0.772,177.74
1511248320,167,248.50,320.50,216.568546,1.737633,0.9138,3,26.980,26.490,0.285,0.442,0.785,51.15
